2020-02-16/16:36:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:37		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:38		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:39		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:40		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:41		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:42		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:43		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:44		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:45		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:46		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:47		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:48		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:49		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:50		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:51		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:37:51		 phising_08012020_120000.csv: File loaded successfully!!
